LRRK1,"['osteoclast development', 'identical protein binding', 'positive regulation of canonical Wnt signaling pathway', 'positive regulation of intracellular signal transduction', 'GTP binding', 'bone resorption', 'metal ion binding', 'mitochondrion', 'cytosol', 'positive regulation of peptidyl-tyrosine phosphorylation', 'negative regulation of peptidyl-tyrosine phosphorylation']"
MK04,"['protein kinase binding', 'protein homodimerization activity', 'cell cycle', 'nucleoplasm', 'MAPK cascade', 'nucleus', 'cellular response to organic substance', 'cytoplasm', 'protein heterodimerization activity', 'regulation of gene expression', 'cytosol', 'MAP kinase activity', 'intracellular signal transduction']"
CHK1,"['DNA repair', 'replicative senescence', 'DNA replication', 'positive regulation of cell cycle', 'condensed nuclear chromosome', 'nucleoplasm', 'chromosome, telomeric region', 'intracellular membrane-bounded organelle', 'regulation of histone H3-K9 acetylation', 'apoptotic process', 'cytosol', 'signal transduction involved in G2 DNA damage checkpoint', 'intracellular signal transduction', 'negative regulation of mitotic nuclear division', 'protein domain specific binding', 'regulation of signal transduction by p53 class mediator', 'protein kinase activity', 'cellular response to DNA damage stimulus', 'chromatin', 'DNA damage induced protein phosphorylation', 'cell cycle', 'regulation of mitotic centrosome separation', 'DNA damage checkpoint', 'nucleus', 'extracellular space', 'centrosome', 'cellular response to mechanical stimulus', 'cytoplasm', 'regulation of double-strand break repair via homologous recombination', 'regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage', 'protein-containing complex', 'histone H3-T11 phosphorylation', 'chromatin-mediated maintenance of transcription', 'negative regulation of G0 to G1 transition', 'kinase activity', 'peptidyl-threonine phosphorylation', 'histone kinase activity (H3-T11 specific)']"
VRK1,"['mitotic nuclear envelope reassembly', 'protein kinase binding', 'nucleosomal histone binding', 'mitotic nuclear envelope disassembly', 'Golgi disassembly', 'histone kinase activity (H3-S10 specific)', 'protein autophosphorylation', 'protein kinase activity', 'nucleolus', 'Golgi stack', 'histone H3-S10 phosphorylation', 'nucleoplasm', 'cell division', 'nucleus', 'histone H3-T3 phosphorylation', 'histone kinase activity (H3-T3 specific)', 'spindle', 'cytosol', 'peptidyl-serine phosphorylation', 'peptidyl-threonine phosphorylation']"
MK13,"['cellular response to sorbitol', 'transcription, DNA-templated', 'positive regulation of inflammatory response', 'response to osmotic stress', 'regulation of transcription, DNA-templated', 'cellular response to sodium arsenite', 'cell cycle', 'nucleus', 'cellular response to organic substance', 'cellular response to anisomycin', 'cytoplasm', 'cellular response to UV', 'cellular response to interleukin-1', 'regulation of gene expression', 'MAP kinase activity', 'cytosol', 'cellular response to hydrogen peroxide', 'peptidyl-serine phosphorylation', 'positive regulation of interleukin-6 production', 'intracellular signal transduction', 'stress-activated MAPK cascade']"
BMR1B,"['positive regulation of cartilage development', 'growth factor binding', 'retina development in camera-type eye', 'transforming growth factor beta receptor signaling pathway', 'chondrocyte development', 'neuronal cell body', 'negative regulation of chondrocyte proliferation', 'positive regulation of osteoblast differentiation', 'positive regulation of transcription by RNA polymerase II', 'ovarian cumulus expansion', 'ovulation cycle', 'dorsal/ventral pattern formation', 'integral component of plasma membrane', 'dendrite', 'inflammatory response', 'skeletal system development', 'cartilage condensation', 'cellular response to BMP stimulus', 'BMP signaling pathway', 'proteoglycan biosynthetic process', 'positive regulation of bone mineralization', 'positive regulation of extrinsic apoptotic signaling pathway via death domain receptors', 'retinal ganglion cell axon guidance', 'endochondral bone morphogenesis', 'pattern specification process', 'receptor complex', 'positive regulation of cell differentiation', 'transforming growth factor beta-activated receptor activity', 'transforming growth factor beta receptor activity, type I', 'plasma membrane', 'transmembrane receptor protein serine/threonine kinase activity', 'eye development', 'SMAD binding', 'metal ion binding', 'HFE-transferrin receptor complex', 'limb morphogenesis', 'positive regulation of chondrocyte differentiation']"
ACK1,"['GTPase inhibitor activity', 'epidermal growth factor receptor binding', 'protein tyrosine kinase activity', 'protein serine/threonine/tyrosine kinase activity', 'endosome', 'non-membrane spanning protein tyrosine kinase activity', 'clathrin-coated pit', 'phosphorylation', 'positive regulation of peptidyl-tyrosine phosphorylation', 'WW domain binding', 'negative regulation of GTPase activity', 'identical protein binding', 'small GTPase mediated signal transduction', 'peptidyl-tyrosine autophosphorylation', 'cell surface receptor signaling pathway', 'endocytosis', 'plasma membrane', 'regulation of cell proliferation', 'nucleus', 'adherens junction', 'cytoplasmic vesicle membrane', 'ubiquitin protein ligase binding', 'perinuclear region of cytoplasm', 'cytoplasm', 'metal ion binding', 'membrane', 'cell differentiation', 'clathrin-coated vesicle', 'regulation of clathrin-dependent endocytosis', 'Grb2-EGFR complex']"
TBK1,"['positive regulation of I-kappaB kinase/NF-kappaB signaling', 'response to virus', 'positive regulation of transcription by RNA polymerase II', 'nucleoplasm', 'positive regulation of xenophagy', 'type I interferon production', 'positive regulation of interferon-alpha production', 'inflammatory response', 'positive regulation of interferon-beta production', 'viral process', 'cytosol', 'defense response to virus', 'aggresome', 'defense response to Gram-positive bacterium', 'positive regulation of peptidyl-serine phosphorylation', 'positive regulation of macroautophagy', 'negative regulation of type I interferon production', 'identical protein binding', 'positive regulation of type I interferon production', 'protein kinase activity', 'dendritic cell proliferation', 'regulation of neuron death', 'I-kappaB kinase/NF-kappaB signaling', 'positive regulation of interferon-beta biosynthetic process', 'nucleic acid binding', 'negative regulation of gene expression', 'cytoplasm', 'innate immune response', 'endosome membrane', 'phosphoprotein binding', 'cellular response to cytokine stimulus', 'peptidyl-serine phosphorylation', 'peptidyl-threonine phosphorylation', 'TRIF-dependent toll-like receptor signaling pathway', 'regulation of type I interferon production']"
IGF1R,"['phosphatidylinositol 3-kinase binding', 'insulin receptor signaling pathway', 'phosphatidylinositol 3-kinase signaling', 'positive regulation of cell proliferation', 'insulin-like growth factor-activated receptor activity', 'positive regulation of protein complex disassembly', 'protein autophosphorylation', 'insulin receptor binding', 'inactivation of MAPKK activity', 'integral component of plasma membrane', 'amyloid-beta clearance', 'protein tyrosine kinase activity', 'immune response', 'insulin-activated receptor activity', 'negative regulation of signal transduction', 'transmembrane receptor protein tyrosine kinase activity', 'intracellular membrane-bounded organelle', 'protein tetramerization', 'positive regulation of cold-induced thermogenesis', 'insulin-like growth factor I binding', 'axon', 'insulin binding', 'identical protein binding', 'signal transduction', 'insulin-like growth factor receptor signaling pathway', 'peptidyl-tyrosine autophosphorylation', 'cellular response to amyloid-beta', 'receptor complex', 'insulin-like growth factor binding', 'dendritic spine maintenance', 'plasma membrane', 'regulation of JNK cascade', 'insulin receptor complex', 'transmembrane signaling receptor activity', 'phosphatidylinositol-mediated signaling', 'cytoplasm', 'negative regulation of apoptotic process', 'membrane', 'insulin receptor substrate binding', 'positive regulation of ERK1 and ERK2 cascade', 'glucose homeostasis', 'cell differentiation', 'alphav-beta3 integrin-IGF-1-IGF1R complex', 'positive regulation of cell migration']"
FRK,"['specific granule lumen', 'negative regulation of cell proliferation', 'transmembrane receptor protein tyrosine kinase signaling pathway', 'peptidyl-tyrosine autophosphorylation', 'neutrophil degranulation', 'extracellular region', 'signaling receptor binding', 'intracellular', 'negative regulation of transcription by RNA polymerase II', 'nucleus', 'protein tyrosine kinase activity', 'extracellular exosome', 'non-membrane spanning protein tyrosine kinase activity', 'cell differentiation', 'cytosol', 'extrinsic component of cytoplasmic side of plasma membrane', 'azurophil granule lumen']"
HUNK,"['nucleus', 'signal transduction', 'multicellular organism development', 'cytoplasm', 'intracellular signal transduction']"
MAK,"['photoreceptor connecting cilium', 'multicellular organism development', 'protein autophosphorylation', 'axoneme', 'photoreceptor outer segment', 'negative regulation of non-motile cilium assembly', 'motile cilium', 'ciliary tip', 'mitotic spindle', 'photoreceptor cell maintenance', 'cilium', 'intracellular signal transduction', 'cilium assembly', 'transcription, DNA-templated', 'spermatogenesis', 'regulation of transcription, DNA-templated', 'protein kinase activity', 'nucleus', 'centrosome', 'positive regulation of nucleic acid-templated transcription', 'transcription coactivator activity', 'intraciliary transport', 'metal ion binding', 'cytoplasm', 'cell differentiation', 'regulation of gene expression', 'midbody', 'photoreceptor inner segment']"
ROCK2,"['negative regulation of angiogenesis', 'positive regulation of amyloid precursor protein catabolic process', 'structural molecule activity', 'regulation of stress fiber assembly', 'cortical actin cytoskeleton organization', 'regulation of protein metabolic process', 'RNA binding', 'cytosol', 'positive regulation of cardiac muscle hypertrophy', 'negative regulation of biomineral tissue development', 'positive regulation of connective tissue growth factor production', 'regulation of establishment of cell polarity', 'regulation of keratinocyte differentiation', 'G-protein coupled receptor signaling pathway', 'positive regulation of amyloid-beta formation', 'positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process', 'Rho protein signal transduction', 'plasma membrane', 'positive regulation of protein localization to early endosome', 'nucleus', 'vascular endothelial growth factor receptor signaling pathway', 'regulation of focal adhesion assembly', 'regulation of actin cytoskeleton organization', 'metal ion binding', 'centrosome duplication', 'positive regulation of stress fiber assembly', 'response to angiotensin', 'positive regulation of gene expression', 'negative regulation of myosin-light-chain-phosphatase activity', 'positive regulation of centrosome duplication', 'ephrin receptor signaling pathway', 'peptidyl-serine phosphorylation', 'peptidyl-threonine phosphorylation', 'protein localization to plasma membrane', 'positive regulation of cell migration', 'regulation of establishment of endothelial barrier', 'negative regulation of bicellular tight junction assembly', 'positive regulation of connective tissue replacement', 'regulation of circadian rhythm', 'positive regulation of fibroblast growth factor production', 'cellular response to testosterone stimulus', 'smooth muscle contraction', 'Rho GTPase binding', 'positive regulation of endothelial cell migration', 'response to transforming growth factor beta', 'cytoplasmic ribonucleoprotein granule', 'viral RNA genome replication', 'negative regulation of protein localization to lysosome', 'positive regulation of MAPK cascade', 'regulation of angiotensin-activated signaling pathway', 'I-kappaB kinase/NF-kappaB signaling', 'centrosome', 'rhythmic process', 'positive regulation of protein phosphorylation', 'regulation of cell motility', 'regulation of cell adhesion', 'Rho-dependent protein serine/threonine kinase activity']"
IRAK4,"['positive regulation of I-kappaB kinase/NF-kappaB signaling', 'JNK cascade', 'positive regulation of NF-kappaB transcription factor activity', 'magnesium ion binding', 'positive regulation of smooth muscle cell proliferation', 'neutrophil migration', 'MyD88-dependent toll-like receptor signaling pathway', 'cytokine-mediated signaling pathway', 'cytosol', 'intracellular signal transduction', 'toll-like receptor 9 signaling pathway', 'protein kinase activity', 'interleukin-1 receptor binding', 'plasma membrane', 'toll-like receptor signaling pathway', 'nucleus', 'neutrophil mediated immunity', 'extracellular space', 'cytoplasm', 'innate immune response', 'cytokine production', 'endosome membrane', 'interleukin-1-mediated signaling pathway']"
BRSK2,"['regulation of insulin secretion involved in cellular response to glucose stimulus', 'regulation of retrograde protein transport, ER to cytosol', 'microtubule cytoskeleton organization involved in establishment of planar polarity', 'exocytosis', 'magnesium ion binding', 'cell division', 'G2/M transition of mitotic cell cycle', 'regulation of axonogenesis', 'axonogenesis', 'regulation of neuron projection development', 'actin cytoskeleton reorganization', 'intracellular signal transduction', 'ERAD pathway', 'protein kinase binding', 'ATPase regulator activity', 'neuron differentiation', 'distal axon', 'endoplasmic reticulum', 'tau-protein kinase activity', 'nucleus', 'centrosome', 'perinuclear region of cytoplasm', 'regulation of synaptic vesicle clustering', 'cytoplasm', 'regulation of ATPase activity', 'establishment of cell polarity', 'intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress', 'peptidyl-serine phosphorylation', 'ATPase binding']"
PKN1,"['cleavage furrow', 'activation of JUN kinase activity', 'spleen development', 'negative regulation of protein kinase activity', 'renal system process', 'nucleoplasm', 'regulation of germinal center formation', 'endosome', 'negative regulation of B cell proliferation', 'regulation of immunoglobulin production', 'Rac GTPase binding', 'cytosol', 'GTP-Rho binding', 'epithelial cell migration', 'intracellular signal transduction', 'protein kinase C binding', 'histone deacetylase binding', 'transcription, DNA-templated', 'signal transduction', 'protein kinase activity', 'chromatin binding', 'B cell homeostasis', 'hyperosmotic response', 'B cell apoptotic process', 'protein kinase C activity', 'regulation of transcription by RNA polymerase II', 'nucleus', 'positive regulation of nucleic acid-templated transcription', 'androgen receptor binding', 'cytoplasm', 'histone binding', 'nuclear receptor transcription coactivator activity', 'regulation of cell motility', 'protein-containing complex', 'midbody', 'histone H3-T11 phosphorylation', 'peptidyl-serine phosphorylation', 'histone kinase activity (H3-T11 specific)']"
GWL,"['cleavage furrow', 'female meiosis II', 'positive regulation of ubiquitin protein ligase activity', 'cellular response to DNA damage stimulus', 'mitotic cell cycle', 'nucleoplasm', 'cell division', 'nucleus', 'centrosome', 'negative regulation of phosphoprotein phosphatase activity', 'G2/M transition of mitotic cell cycle', 'cytoplasm', 'regulation of cell cycle', 'peptidyl-serine phosphorylation', 'kinase activity', 'protein phosphatase 2A binding', 'intracellular signal transduction']"
PK3CB,"['phosphatidylinositol 3-kinase signaling', 'phosphatidylinositol-3-phosphate biosynthetic process', 'axon guidance', 'phosphatidylinositol phosphorylation', 'phosphatidylinositol-4,5-bisphosphate 3-kinase activity', 'activation of MAPK activity', 'phosphatidylinositol 3-kinase complex', 'autophagy', 'cytosol', 'platelet aggregation', 'G-protein coupled receptor signaling pathway', 'plasma membrane', 'nucleus', 'positive regulation of autophagy', 'vascular endothelial growth factor receptor signaling pathway', 'regulation of cell-matrix adhesion', 'phosphatidylinositol-mediated signaling', 'positive regulation of gene expression', 'insulin receptor substrate binding', 'midbody', 'regulation of clathrin-dependent endocytosis', 'positive regulation of protein kinase B signaling', 'embryonic cleavage', 'Fc-epsilon receptor signaling pathway', 'homophilic cell adhesion via plasma membrane adhesion molecules', 'Fc-gamma receptor signaling pathway involved in phagocytosis', 'nucleolus', 'chemotaxis', 'cytokine-mediated signaling pathway', 'phosphorylation', 'cell migration', 'platelet activation', 'T cell receptor signaling pathway', 'angiogenesis involved in wound healing', 'signal transduction', 'positive regulation of neutrophil apoptotic process', 'transmembrane receptor protein tyrosine kinase signaling pathway', 'cellular calcium ion homeostasis', 'cytoplasm', 'membrane', 'endothelial cell proliferation', 'leukocyte migration', 'phosphatidylinositol 3-kinase activity', 'kinase activity', '1-phosphatidylinositol-4-phosphate 3-kinase activity', '1-phosphatidylinositol-3-kinase activity']"
CDK8,"['RNA polymerase II CTD heptapeptide repeat kinase activity', 'protein kinase activity', 'cyclin-dependent protein serine/threonine kinase activity', 'nucleolus', 'positive regulation of transcription by RNA polymerase II', 'transcription initiation from RNA polymerase II promoter', 'nucleoplasm', 'nucleus', 'mediator complex', 'protein-containing complex']"
CDK13,"['multicellular organism development', 'nuclear speck', 'hemopoiesis', 'positive regulation of cell proliferation', 'transcription regulatory region DNA binding', 'Golgi apparatus', 'chromosome', 'cyclin/CDK positive transcription elongation factor complex', 'extracellular region', 'positive regulation of transcription by RNA polymerase II', 'nucleoplasm', 'ficolin-1-rich granule lumen', 'transcription elongation from RNA polymerase II promoter', 'positive regulation of transcription elongation from RNA polymerase II promoter', 'RNA binding', 'alternative mRNA splicing, via spliceosome', 'negative regulation of stem cell differentiation', 'viral process', 'cytosol', 'phosphorylation of RNA polymerase II C-terminal domain', 'protein kinase binding', 'RNA polymerase II CTD heptapeptide repeat kinase activity', 'regulation of mitotic nuclear division', 'nuclear cyclin-dependent protein kinase holoenzyme complex', 'cyclin-dependent protein kinase holoenzyme complex', 'protein kinase activity', 'neutrophil degranulation', 'cyclin-dependent protein serine/threonine kinase activity', 'transcription factor binding', 'nucleus', 'extracellular space', 'nuclear chromatin', 'cyclin K-CDK13 complex', 'cyclin binding']"
KPCG,"['postsynaptic density', 'regulation of response to food', 'innervation', 'negative regulation of protein catabolic process', 'protein autophosphorylation', 'presynaptic modulation of chemical synaptic transmission', 'regulation of circadian rhythm', 'chemosensory behavior', 'learning or memory', 'negative regulation of neuron apoptotic process', 'response to pain', 'dendrite', 'protein serine/threonine/tyrosine kinase activity', 'presynaptic cytosol', 'postsynaptic cytosol', 'cytosol', 'phosphorylation', 'negative regulation of protein ubiquitination', 'positive regulation of mismatch repair', 'platelet activation', 'intracellular signal transduction', 'zinc ion binding', 'chemical synaptic transmission', 'protein kinase activity', 'response to morphine', 'synaptic membrane', 'negative regulation of proteasomal protein catabolic process', 'calcium-dependent protein kinase C activity', 'plasma membrane', 'protein kinase C activity', 'calyx of Held', 'nucleus', 'cell-cell junction', 'perinuclear region of cytoplasm', 'rhythmic process', 'response to psychosocial stress', 'regulation of synaptic vesicle exocytosis', 'peptidyl-serine phosphorylation', 'regulation of phagocytosis']"
KCC2G,"['identical protein binding', 'protein homodimerization activity', 'interferon-gamma-mediated signaling pathway', 'insulin secretion', 'protein dephosphorylation', 'Ras guanyl-nucleotide exchange factor activity', 'calmodulin-dependent protein kinase activity', 'neuron projection', 'plasma membrane', 'nucleoplasm', 'MAPK cascade', 'calmodulin binding', 'calcium-dependent protein serine/threonine phosphatase activity', 'cytoplasm', 'membrane', 'cytosol', 'regulation of calcium ion transport', 'regulation of skeletal muscle adaptation', 'endocytic vesicle membrane', 'protein complex oligomerization', 'sarcoplasmic reticulum membrane']"
NEK8,"['regulation of hippo signaling', 'determination of left/right symmetry', 'animal organ morphogenesis', 'heart development', 'cytoskeleton', 'cytoplasm', 'metal ion binding', 'ciliary inversin compartment', 'ciliary base', 'cilium']"
HIPK4,"['nucleus', 'cytoplasm', 'regulation of signal transduction by p53 class mediator', 'histone phosphorylation', 'protein autophosphorylation', 'peptidyl-serine phosphorylation']"
RIOK3,"['negative regulation of MDA-5 signaling pathway', 'maturation of SSU-rRNA', 'caspase binding', 'chromosome segregation', 'negative regulation of I-kappaB kinase/NF-kappaB signaling', 'cellular response to virus', 'positive regulation of innate immune response', 'cellular response to dsDNA', 'metal ion binding', 'positive regulation of interferon-beta production', 'innate immune response', 'cytosol', 'defense response to virus', 'cellular response to dsRNA', 'negative regulation of protein homooligomerization', 'preribosome, small subunit precursor']"
KPYM,"['extracellular vesicle', 'myelin sheath', 'extracellular region', 'pyruvate kinase complex', 'skeletal muscle tissue regeneration', 'ficolin-1-rich granule lumen', 'magnesium ion binding', 'cellular response to insulin stimulus', 'response to gravity', 'response to hypoxia', 'RNA binding', 'protein homotetramerization', 'extracellular exosome', 'liver development', 'cadherin binding', 'cilium', 'thyroid hormone binding', 'cytosol', 'extracellular matrix', 'identical protein binding', 'response to muscle inactivity', 'glycolytic process', 'response to nutrient', 'neutrophil degranulation', 'ADP binding', 'MHC class II protein complex binding', 'canonical glycolysis', 'pyruvate kinase activity', 'nucleus', 'potassium ion binding', 'cytoplasm', 'mitochondrion', 'vesicle', 'secretory granule lumen', 'animal organ regeneration', 'photoreceptor inner segment', 'programmed cell death', 'kinase activity']"
IKKB,"['regulation of establishment of endothelial barrier', 'I-kappaB phosphorylation', 'IkappaB kinase complex', 'IkappaB kinase activity', 'Fc-epsilon receptor signaling pathway', 'positive regulation of I-kappaB kinase/NF-kappaB signaling', 'negative regulation of bicellular tight junction assembly', 'response to virus', 'positive regulation of transcription by RNA polymerase II', 'positive regulation of NF-kappaB transcription factor activity', 'stimulatory C-type lectin receptor signaling pathway', 'cytoplasmic side of plasma membrane', 'cortical actin cytoskeleton organization', 'antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent', 'inflammatory response', 'MyD88-independent toll-like receptor signaling pathway', 'positive regulation of transcription, DNA-templated', 'protein heterodimerization activity', 'viral process', 'cytosol', 'cellular response to tumor necrosis factor', 'CD40 receptor complex', 'T cell receptor signaling pathway', 'stress-activated MAPK cascade', 'protein kinase binding', 'identical protein binding', 'protein homodimerization activity', 'protein kinase activity', 'I-kappaB kinase/NF-kappaB signaling', 'regulation of phosphorylation', 'nucleus', 'scaffold protein binding', 'tumor necrosis factor-mediated signaling pathway', 'cytoplasm', 'negative regulation of myosin-light-chain-phosphatase activity', 'negative regulation of apoptotic process', 'innate immune response', 'regulation of tumor necrosis factor-mediated signaling pathway', 'membrane raft', 'interleukin-1-mediated signaling pathway', 'peptidyl-serine phosphorylation', 'TRIF-dependent toll-like receptor signaling pathway', 'protein localization to plasma membrane']"
ZAP70,"['peptidyl-tyrosine phosphorylation', 'T cell activation', 'B cell activation', 'beta selection', 'positive regulation of alpha-beta T cell differentiation', 'immunological synapse', 'phosphotyrosine residue binding', 'positive regulation of calcium-mediated signaling', 'protein tyrosine kinase activity', 'immune response', 'non-membrane spanning protein tyrosine kinase activity', 'positive regulation of alpha-beta T cell proliferation', 'T cell aggregation', 'cytosol', 'intracellular signal transduction', 'T cell receptor signaling pathway', 'adaptive immune response', 'T cell receptor complex', 'positive thymic T cell selection', 'plasma membrane', 'T cell differentiation', 'cell-cell junction', 'cytoplasm', 'positive regulation of T cell differentiation', 'membrane raft', 'T cell migration', 'negative thymic T cell selection']"
M3K4,"['positive regulation of JUN kinase activity', 'stress-activated protein kinase signaling cascade', 'positive regulation of telomere capping', 'placenta development', 'signal transduction by protein phosphorylation', 'positive regulation of p38MAPK cascade', 'MAPK cascade', 'positive regulation of telomerase activity', 'activation of MAPKK activity', 'perinuclear region of cytoplasm', 'cytoplasm', 'metal ion binding', 'male germ-line sex determination', 'chorionic trophoblast cell differentiation', 'regulation of gene expression', 'positive regulation of telomere maintenance via telomerase', 'response to UV-C', 'activation of protein kinase activity', 'MAP kinase kinase kinase activity', 'intracellular signal transduction']"
NDKA,"['CTP biosynthetic process', 'GTP biosynthetic process', 'negative regulation of cell proliferation', 'nervous system development', 'ribosomal small subunit binding', 'nucleoside diphosphate phosphorylation', 'positive regulation of DNA binding', 'magnesium ion binding', 'GTP binding', 'RNA binding', 'deoxyribonuclease activity', 'extracellular exosome', 'nucleobase-containing small molecule interconversion', 'cytosol', 'ruffle membrane', 'positive regulation of epithelial cell proliferation', 'identical protein binding', 'regulation of apoptotic process', 'nucleoside diphosphate kinase activity', 'DNA metabolic process', 'endocytosis', 'nucleus', 'UTP biosynthetic process', 'cytoplasm', 'membrane', 'cell differentiation']"
MARK2,"['lateral plasma membrane', 'regulation of microtubule cytoskeleton organization', 'protein kinase activator activity', 'protein autophosphorylation', 'lipid binding', 'nucleoplasm', 'magnesium ion binding', 'dendrite', 'neuron migration', 'RNA binding', 'regulation of axonogenesis', 'establishment or maintenance of epithelial cell apical/basal polarity', 'cadherin binding', 'microtubule bundle', 'Wnt signaling pathway', 'activation of protein kinase activity', 'positive regulation of neuron projection development', 'mitochondrion localization', 'intracellular signal transduction', 'axon development', 'regulation of microtubule binding', 'microtubule cytoskeleton organization', 'actin filament', 'autophagy of mitochondrion', 'plasma membrane', 'tau-protein kinase activity', 'cytoplasm', 'regulation of cytoskeleton organization', 'mitochondrion', 'membrane', 'tau protein binding', 'establishment or maintenance of cell polarity regulating cell shape', 'establishment of cell polarity', 'peptidyl-serine phosphorylation', 'peptidyl-threonine phosphorylation']"
KPCD2,"['protein kinase D signaling', 'positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway', 'protein autophosphorylation', 'Golgi apparatus', 'positive regulation of DNA-binding transcription factor activity', 'positive regulation of NF-kappaB transcription factor activity', 'positive regulation of angiogenesis', 'cell death', 'positive regulation of vascular endothelial growth factor receptor signaling pathway', 'cytosol', 'intracellular signal transduction', 'sphingolipid biosynthetic process', 'positive regulation of peptidyl-serine phosphorylation', 'protein kinase C binding', 'adaptive immune response', 'protein kinase activity', 'plasma membrane', 'nucleus', 'positive regulation of interleukin-8 production', 'vascular endothelial growth factor receptor signaling pathway', 'metal ion binding', 'positive regulation of CREB transcription factor activity', 'peptidyl-serine phosphorylation', 'peptidyl-threonine phosphorylation', 'endothelial tube morphogenesis', 'positive regulation of fibroblast growth factor receptor signaling pathway', 'cell adhesion', 'positive regulation of cell adhesion', 'positive regulation of intracellular signal transduction', 'positive regulation of transcription by RNA polymerase II', 'nucleoplasm', 'angiogenesis', 'positive regulation of endothelial cell chemotaxis', 'positive regulation of endothelial cell migration', 'positive regulation of DNA biosynthetic process', 'T cell receptor signaling pathway', 'positive regulation of interleukin-2 production', 'positive regulation of blood vessel endothelial cell migration', 'protein kinase C activity', 'positive regulation of histone deacetylase activity', 'positive regulation of T cell receptor signaling pathway', 'cytoplasm', 'positive regulation of ERK1 and ERK2 cascade', 'positive regulation of endothelial cell proliferation', 'cellular response to vascular endothelial growth factor stimulus']"
EPHA5,"['peptidyl-tyrosine phosphorylation', 'regulation of insulin secretion involved in cellular response to glucose stimulus', 'external side of plasma membrane', 'rough endoplasmic reticulum', 'axon guidance', 'neuronal cell body', 'neuron projection', 'integral component of plasma membrane', 'dendrite', 'negative regulation of signal transduction', 'transmembrane receptor protein tyrosine kinase activity', 'axon', 'hippocampus development', 'receptor complex', 'neuron development', 'GPI-linked ephrin receptor activity', 'ephrin receptor activity', 'plasma membrane', 'transmembrane-ephrin receptor activity', 'regulation of actin cytoskeleton organization', 'perinuclear region of cytoplasm', 'transmembrane signaling receptor activity', 'cytoplasm', 'negative regulation of apoptotic process', 'regulation of GTPase activity', 'ephrin receptor signaling pathway', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation', 'positive regulation of CREB transcription factor activity', 'cAMP-mediated signaling']"
PDPK1,"['postsynaptic density', 'epidermal growth factor receptor signaling pathway', 'protein autophosphorylation', 'insulin receptor binding', 'positive regulation of angiogenesis', 'regulation of mast cell degranulation', 'phospholipase binding', 'cytosol', 'negative regulation of endothelial cell apoptotic process', 'calcium-mediated signaling', 'focal adhesion assembly', 'intracellular signal transduction', 'protein kinase binding', '3-phosphoinositide-dependent protein kinase activity', 'plasma membrane', 'hyperosmotic response', 'cellular response to epidermal growth factor stimulus', 'cellular response to brain-derived neurotrophic factor stimulus', 'negative regulation of cardiac muscle cell apoptotic process', 'peptidyl-serine phosphorylation', 'phospholipase activator activity', 'peptidyl-threonine phosphorylation', 'positive regulation of vascular endothelial cell proliferation', 'Fc-epsilon receptor signaling pathway', 'extrinsic apoptotic signaling pathway', 'regulation of I-kappaB kinase/NF-kappaB signaling', 'perikaryon', 'negative regulation of protein kinase activity', 'cell projection', 'stimulatory C-type lectin receptor signaling pathway', 'nucleoplasm', 'negative regulation of neuron apoptotic process', 'cellular response to insulin stimulus', 'focal adhesion', 'positive regulation of phospholipase activity', 'cytoplasmic vesicle', 'cell migration', 'platelet activation', 'activation of protein kinase B activity', 'T cell receptor signaling pathway', 'T cell costimulation', 'transcription, DNA-templated', 'negative regulation of toll-like receptor signaling pathway', 'positive regulation of protein localization to plasma membrane', 'positive regulation of sprouting angiogenesis', 'regulation of transcription, DNA-templated', 'positive regulation of release of sequestered calcium ion into cytosol', 'positive regulation of blood vessel endothelial cell migration', 'type B pancreatic cell development', 'cytoplasm', 'kinase activity', 'actin cytoskeleton organization', 'negative regulation of transforming growth factor beta receptor signaling pathway']"
SRPK1,"['RNA splicing', 'chromosome segregation', 'magnesium ion binding', 'RNA binding', 'regulation of mRNA splicing, via spliceosome', 'viral process', 'cytosol', 'positive regulation of viral genome replication', 'negative regulation of viral genome replication', 'intracellular signal transduction', 'sperm chromatin condensation', 'protein kinase activity', 'endoplasmic reticulum', 'plasma membrane', 'spliceosomal complex assembly', 'nucleus', 'regulation of mRNA processing', 'cytoplasm', 'innate immune response', 'regulation of gene expression', 'nuclear matrix']"
MOS,"['protein autophosphorylation', 'negative regulation of metaphase/anaphase transition of meiotic cell cycle', 'positive regulation of MAPK cascade', 'chromatin organization', 'meiotic spindle organization', 'MAPK cascade', 'activation of MAPK activity', 'activation of MAPKK activity', 'cytoplasm', 'establishment of meiotic spindle orientation', 'cytosol', 'MAP kinase kinase kinase activity']"
